,caseid,pre_rptyid,pre_medicare,pre_leastsp,pre_senterm,pre_medicare_correct,pre_leastsp_correct,pre_senterm_correct,avg_score,total_score
4827,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,1. Foreign aid,4.0,False,True,False,0.3333333333333333,1
4828,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4829,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4830,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4831,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4832,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4833,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4834,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,2. Medicare,2.0,False,False,False,0.0,0
4835,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4836,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4837,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4838,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
4839,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4840,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4841,-1. Inapplicable,3. Independent,"4. A private, non-profit organization that runs free health clinics",1. Foreign aid,6.0,False,True,True,0.6666666666666666,2
4842,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4843,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4844,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4845,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4846,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
4847,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4848,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4849,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4850,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
4851,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4852,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4853,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,4.0,False,False,False,0.0,0
4854,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4855,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4856,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4857,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4858,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4859,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4860,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4861,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,3. National defense,6.0,False,False,True,0.3333333333333333,1
4862,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,2.0,True,False,False,0.3333333333333333,1
4863,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4864,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
4865,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4866,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4867,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
4868,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
4869,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
4870,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4871,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
4872,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4873,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4874,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
4875,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
4876,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4877,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
4878,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
4879,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,4. Social Security,6.0,False,False,True,0.3333333333333333,1
4880,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4881,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4882,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
4883,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
4884,-1. Inapplicable,3. Independent,2. A program run by state governments to provide health care to poor people,1. Foreign aid,4.0,False,True,False,0.3333333333333333,1
4885,-1. Inapplicable,5. Other party,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4886,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4887,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
4888,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
4889,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
4890,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,7.0,True,False,False,0.3333333333333333,1
